Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
quant Mutual Fund,,,
Quant Focused Fund,,,
quant Focused Fund - Growth Option-Direct Plan,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
22.0783,21.8575,22.0783,06-Apr-2015
22.217,21.9948,22.217,07-Apr-2015
22.2331,22.0108,22.2331,08-Apr-2015
22.55,22.3245,22.55,09-Apr-2015
22.7283,22.501,22.7283,10-Apr-2015
22.9246,22.6954,22.9246,13-Apr-2015
22.8116,22.5835,22.8116,15-Apr-2015
22.7653,22.5376,22.7653,16-Apr-2015
22.2639,22.0413,22.2639,17-Apr-2015
21.8746,21.6559,21.8746,20-Apr-2015
21.7724,21.5547,21.7724,21-Apr-2015
21.9569,21.7373,21.9569,22-Apr-2015
22.0873,21.8664,22.0873,23-Apr-2015
21.6926,21.4757,21.6926,24-Apr-2015
21.185,20.9732,21.185,27-Apr-2015
21.6279,21.4116,21.6279,28-Apr-2015
21.8211,21.6029,21.8211,29-Apr-2015
21.6584,21.4418,21.6584,30-Apr-2015
21.8499,21.6314,21.8499,04-May-2015
21.8843,21.6655,21.8843,05-May-2015
21.3853,21.1714,21.3853,06-May-2015
21.2135,21.0014,21.2135,07-May-2015
21.5688,21.3531,21.5688,08-May-2015
21.7975,21.5795,21.7975,11-May-2015
21.3964,21.1824,21.3964,12-May-2015
21.6606,21.444,21.6606,13-May-2015
21.6301,21.4138,21.6301,14-May-2015
21.6848,21.468,21.6848,15-May-2015
21.8252,21.6069,21.8252,18-May-2015
21.8317,21.6134,21.8317,19-May-2015
21.9361,21.7167,21.9361,20-May-2015
21.9738,21.7541,21.9738,21-May-2015
22.0292,21.8089,22.0292,22-May-2015
22.0596,21.839,22.0596,25-May-2015
22.1387,21.9173,22.1387,26-May-2015
21.9997,21.7797,21.9997,27-May-2015
21.8391,21.6207,21.8391,28-May-2015
21.9626,21.743,21.9626,29-May-2015
21.6941,21.4772,21.6941,01-Jun-2015
21.2811,21.0683,21.2811,02-Jun-2015
21.1277,20.9164,21.1277,03-Jun-2015
21.2946,21.0817,21.2946,04-Jun-2015
21.3575,21.1439,21.3575,05-Jun-2015
21.1853,20.9734,21.1853,08-Jun-2015
21.1179,20.9067,21.1179,09-Jun-2015
21.3011,21.0881,21.3011,10-Jun-2015
21.08,20.8692,21.08,11-Jun-2015
21.1508,20.9393,21.1508,12-Jun-2015
21.1729,20.9612,21.1729,15-Jun-2015
21.2111,20.999,21.2111,16-Jun-2015
21.3352,21.1218,21.3352,17-Jun-2015
21.4458,21.2313,21.4458,18-Jun-2015
21.4408,21.2264,21.4408,19-Jun-2015
21.7491,21.5316,21.7491,22-Jun-2015
21.8372,21.6188,21.8372,23-Jun-2015
21.7095,21.4924,21.7095,24-Jun-2015
21.965,21.7454,21.965,25-Jun-2015
22.0831,21.8623,22.0831,26-Jun-2015
21.7881,21.5702,21.7881,29-Jun-2015
21.8668,21.6481,21.8668,30-Jun-2015
22.1472,21.9257,22.1472,01-Jul-2015
22.201,21.979,22.201,02-Jul-2015
22.2413,22.0189,22.2413,03-Jul-2015
22.5269,22.3016,22.5269,06-Jul-2015
22.4854,22.2605,22.4854,07-Jul-2015
22.1286,21.9073,22.1286,08-Jul-2015
22.1591,21.9375,22.1591,09-Jul-2015
22.2045,21.9825,22.2045,10-Jul-2015
22.3399,22.1165,22.3399,13-Jul-2015
22.4534,22.2289,22.4534,14-Jul-2015
22.5417,22.3163,22.5417,15-Jul-2015
22.762,22.5344,22.762,16-Jul-2015
22.7189,22.4917,22.7189,17-Jul-2015
22.7943,22.5664,22.7943,20-Jul-2015
22.4379,22.2135,22.4379,21-Jul-2015
22.7281,22.5008,22.7281,22-Jul-2015
22.7195,22.4923,22.7195,23-Jul-2015
22.7013,22.4743,22.7013,24-Jul-2015
22.4882,22.2633,22.4882,27-Jul-2015
22.5271,22.3018,22.5271,28-Jul-2015
22.9264,22.6971,22.9264,29-Jul-2015
22.802,22.574,22.802,30-Jul-2015
22.9243,22.6951,22.9243,31-Jul-2015
22.8503,22.6218,22.8503,03-Aug-2015
23.0259,22.7956,23.0259,04-Aug-2015
23.0549,22.8244,23.0549,05-Aug-2015
22.919,22.6898,22.919,06-Aug-2015
22.7794,22.5516,22.7794,07-Aug-2015
22.8593,22.6307,22.8593,10-Aug-2015
22.7694,22.5417,22.7694,11-Aug-2015
22.4231,22.1989,22.4231,12-Aug-2015
22.4351,22.2107,22.4351,13-Aug-2015
22.8072,22.5791,22.8072,14-Aug-2015
22.7827,22.5549,22.7827,17-Aug-2015
22.7317,22.5044,22.7317,18-Aug-2015
22.8473,22.6188,22.8473,19-Aug-2015
22.5109,22.2858,22.5109,20-Aug-2015
22.3231,22.0999,22.3231,21-Aug-2015
20.9645,20.7549,20.9645,24-Aug-2015
21.2518,21.0393,21.2518,25-Aug-2015
21.302,21.089,21.302,26-Aug-2015
21.7499,21.5324,21.7499,27-Aug-2015
21.7481,21.5306,21.7481,28-Aug-2015
21.7526,21.5351,21.7526,31-Aug-2015
21.4875,21.2726,21.4875,01-Sep-2015
21.3652,21.1515,21.3652,02-Sep-2015
21.689,21.4721,21.689,03-Sep-2015
21.3351,21.1217,21.3351,04-Sep-2015
21.1801,20.9683,21.1801,07-Sep-2015
21.407,21.1929,21.407,08-Sep-2015
21.6904,21.4735,21.6904,09-Sep-2015
21.6698,21.4531,21.6698,10-Sep-2015
21.7673,21.5496,21.7673,11-Sep-2015
21.9474,21.7279,21.9474,14-Sep-2015
21.8392,21.6208,21.8392,15-Sep-2015
21.9161,21.6969,21.9161,16-Sep-2015
22.7058,22.7058,22.7058,17-Sep-2015
22.4907,22.2658,22.4907,18-Sep-2015
22.553,22.3275,22.553,21-Sep-2015
22.2609,22.0383,22.2609,22-Sep-2015
22.2501,22.0276,22.2501,23-Sep-2015
22.1664,21.9447,22.1664,24-Sep-2015
22.0389,21.8185,22.0389,28-Sep-2015
21.9779,21.7581,21.9779,29-Sep-2015
22.0913,21.8704,22.0913,30-Sep-2015
22.0757,21.8549,22.0757,01-Oct-2015
22.4496,22.2251,22.4496,05-Oct-2015
22.4188,22.1946,22.4188,06-Oct-2015
22.4451,22.2206,22.4451,07-Oct-2015
22.3191,22.0959,22.3191,08-Oct-2015
22.3222,22.099,22.3222,09-Oct-2015
22.3415,22.1181,22.3415,12-Oct-2015
22.3539,22.1304,22.3539,13-Oct-2015
22.3046,22.0816,22.3046,14-Oct-2015
22.3935,22.1696,22.3935,15-Oct-2015
22.4336,22.2093,22.4336,16-Oct-2015
22.458,22.2334,22.458,19-Oct-2015
22.4322,22.2079,22.4322,20-Oct-2015
22.3757,22.1519,22.3757,21-Oct-2015
22.4994,22.2744,22.4994,23-Oct-2015
22.3499,22.1264,22.3499,26-Oct-2015
22.3741,22.1504,22.3741,27-Oct-2015
22.6512,22.4247,22.6512,28-Oct-2015
22.5108,22.2857,22.5108,30-Oct-2015
22.6759,22.4491,22.6759,02-Nov-2015
22.8986,22.6696,22.8986,03-Nov-2015
22.4499,22.2254,22.4499,04-Nov-2015
22.3671,22.1434,22.3671,05-Nov-2015
22.2743,22.0516,22.2743,06-Nov-2015
22.3436,22.1202,22.3436,09-Nov-2015
22.0569,21.8363,22.0569,10-Nov-2015
22.0394,21.819,22.0394,13-Nov-2015
22.2768,22.054,22.2768,16-Nov-2015
22.2328,22.0105,22.2328,17-Nov-2015
22.1996,21.9776,22.1996,18-Nov-2015
22.5245,22.2993,22.5245,19-Nov-2015
22.5874,22.3615,22.5874,20-Nov-2015
22.6046,22.3786,22.6046,23-Nov-2015
22.6803,22.4535,22.6803,24-Nov-2015
22.8228,22.5946,22.8228,26-Nov-2015
22.9978,22.7678,22.9978,27-Nov-2015
22.996,22.766,22.996,30-Nov-2015
23.049,22.8185,23.049,01-Dec-2015
22.9399,22.7105,22.9399,02-Dec-2015
22.8931,22.6642,22.8931,03-Dec-2015
22.9037,22.6747,22.9037,04-Dec-2015
22.9835,22.7537,22.9835,07-Dec-2015
22.608,22.3819,22.608,08-Dec-2015
22.1716,21.9499,22.1716,09-Dec-2015
22.4774,22.2526,22.4774,10-Dec-2015
22.3618,22.1382,22.3618,11-Dec-2015
