Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
SBI Mutual Fund,,,
SBI BLUE CHIP FUND,,,
SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
26.4116,26.1475,26.4116,22-Dec-2014
26.2958,26.0328,26.2958,23-Dec-2014
26.1524,25.8909,26.1524,24-Dec-2014
26.1744,25.9127,26.1744,26-Dec-2014
26.4193,26.1551,26.4193,29-Dec-2014
26.4866,26.2217,26.4866,30-Dec-2014
26.6438,26.3774,26.6438,31-Dec-2014
26.6758,26.409,26.6758,01-Jan-2015
26.9138,26.6447,26.9138,02-Jan-2015
26.8047,26.5367,26.8047,05-Jan-2015
26.1215,25.8603,26.1215,06-Jan-2015
26.1409,25.8795,26.1409,07-Jan-2015
26.4908,26.2259,26.4908,08-Jan-2015
26.5737,26.308,26.5737,09-Jan-2015
26.7079,26.4408,26.7079,12-Jan-2015
26.712,26.4449,26.712,13-Jan-2015
26.6967,26.4297,26.6967,14-Jan-2015
27.2076,26.9355,27.2076,15-Jan-2015
27.3001,27.0271,27.3001,16-Jan-2015
27.4481,27.1736,27.4481,19-Jan-2015
27.6768,27.4,27.6768,20-Jan-2015
27.8192,27.541,27.8192,21-Jan-2015
27.9673,27.6876,27.9673,22-Jan-2015
28.101,27.82,28.101,23-Jan-2015
28.4281,28.1438,28.4281,27-Jan-2015
28.5092,28.2241,28.5092,28-Jan-2015
28.5667,28.281,28.5667,29-Jan-2015
28.3219,28.0387,28.3219,30-Jan-2015
28.3239,28.0407,28.3239,02-Feb-2015
28.3037,28.0207,28.3037,03-Feb-2015
28.1731,27.8914,28.1731,04-Feb-2015
28.1276,27.8463,28.1276,05-Feb-2015
27.8872,27.6083,27.8872,06-Feb-2015
27.5892,27.3133,27.5892,09-Feb-2015
27.7591,27.4815,27.7591,10-Feb-2015
28.0447,27.7643,28.0447,11-Feb-2015
28.3735,28.0898,28.3735,12-Feb-2015
28.6737,28.387,28.6737,13-Feb-2015
28.6277,28.3414,28.6277,16-Feb-2015
28.889,28.6001,28.889,18-Feb-2015
29.0107,28.7206,29.0107,19-Feb-2015
28.912,28.6229,28.912,20-Feb-2015
28.6898,28.4029,28.6898,23-Feb-2015
28.6355,28.3491,28.6355,24-Feb-2015
28.5924,28.3065,28.5924,25-Feb-2015
28.2795,27.9967,28.2795,26-Feb-2015
28.7206,28.4334,28.7206,27-Feb-2015
29.3099,29.0168,29.3099,02-Mar-2015
29.5172,29.222,29.5172,03-Mar-2015
29.2872,28.9943,29.2872,04-Mar-2015
29.4828,29.188,29.4828,05-Mar-2015
29.1288,28.8375,29.1288,09-Mar-2015
29.0342,28.7439,29.0342,10-Mar-2015
29.0591,28.7685,29.0591,11-Mar-2015
29.2876,28.9947,29.2876,12-Mar-2015
28.9782,28.6884,28.9782,13-Mar-2015
28.9627,28.6731,28.9627,16-Mar-2015
29.1834,28.8916,29.1834,17-Mar-2015
29.1526,28.8611,29.1526,18-Mar-2015
29.103,28.812,29.103,19-Mar-2015
28.8109,28.5228,28.8109,20-Mar-2015
28.6686,28.3819,28.6686,23-Mar-2015
28.5991,28.3131,28.5991,24-Mar-2015
28.5653,28.2796,28.5653,25-Mar-2015
28.1201,27.8389,28.1201,26-Mar-2015
28.1487,27.8672,28.1487,27-Mar-2015
28.6631,28.3765,28.6631,30-Mar-2015
28.7501,28.4626,28.7501,31-Mar-2015
29.0819,28.7911,29.0819,01-Apr-2015
29.3904,29.0965,29.3904,06-Apr-2015
29.4392,29.1448,29.4392,07-Apr-2015
29.6291,29.3328,29.6291,08-Apr-2015
29.6844,29.3876,29.6844,09-Apr-2015
29.7316,29.4343,29.7316,10-Apr-2015
29.8556,29.557,29.8556,13-Apr-2015
29.6622,29.3656,29.6622,15-Apr-2015
29.4988,29.2038,29.4988,16-Apr-2015
29.0867,28.7958,29.0867,17-Apr-2015
28.6257,28.3394,28.6257,20-Apr-2015
28.3311,28.0478,28.3311,21-Apr-2015
28.4358,28.1514,28.4358,22-Apr-2015
28.3149,28.0318,28.3149,23-Apr-2015
28.0519,27.7714,28.0519,24-Apr-2015
27.6104,27.3343,27.6104,27-Apr-2015
27.9833,27.7035,27.9833,28-Apr-2015
28.0388,27.7584,28.0388,29-Apr-2015
27.955,27.6755,27.955,30-Apr-2015
