Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Motilal Oswal Mutual Fund,,,
Motilal Oswal Focused 25 Fund (MOF25),,,
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
23.3392,23.1058,23.3392,08-Jan-2018
23.1367,22.9053,23.1367,09-Jan-2018
23.1448,22.9134,23.1448,10-Jan-2018
23.2228,22.9906,23.2228,11-Jan-2018
23.3286,23.0953,23.3286,12-Jan-2018
23.4952,23.2602,23.4952,15-Jan-2018
23.3708,23.1371,23.3708,16-Jan-2018
23.5486,23.3131,23.5486,17-Jan-2018
23.5276,23.2923,23.5276,18-Jan-2018
23.6535,23.417,23.6535,19-Jan-2018
23.7062,23.4691,23.7062,22-Jan-2018
23.7427,23.5053,23.7427,23-Jan-2018
23.6637,23.4271,23.6637,24-Jan-2018
23.5119,23.2768,23.5119,25-Jan-2018
23.5872,23.3513,23.5872,29-Jan-2018
23.3497,23.1162,23.3497,30-Jan-2018
23.3767,23.1429,23.3767,31-Jan-2018
23.6443,23.4079,23.6443,01-Feb-2018
23.0521,22.8216,23.0521,02-Feb-2018
22.7751,22.5473,22.7751,05-Feb-2018
22.513,22.2879,22.513,06-Feb-2018
22.5162,22.291,22.5162,07-Feb-2018
22.7593,22.5317,22.7593,08-Feb-2018
22.5984,22.3724,22.5984,09-Feb-2018
22.8253,22.597,22.8253,12-Feb-2018
22.6399,22.4135,22.6399,14-Feb-2018
22.6584,22.4318,22.6584,15-Feb-2018
22.4278,22.2035,22.4278,16-Feb-2018
22.3198,22.0966,22.3198,19-Feb-2018
22.295,22.0721,22.295,20-Feb-2018
22.3844,22.1606,22.3844,21-Feb-2018
22.3199,22.0967,22.3199,22-Feb-2018
22.5806,22.3548,22.5806,23-Feb-2018
22.8463,22.6178,22.8463,26-Feb-2018
22.765,22.5374,22.765,27-Feb-2018
22.6457,22.4192,22.6457,28-Feb-2018
22.5769,22.3511,22.5769,01-Mar-2018
22.378,22.1542,22.378,05-Mar-2018
22.1423,21.9209,22.1423,06-Mar-2018
22.0349,21.8146,22.0349,07-Mar-2018
22.0893,21.8684,22.0893,08-Mar-2018
22.1209,21.8997,22.1209,09-Mar-2018
22.3529,22.1294,22.3529,12-Mar-2018
22.4109,22.1868,22.4109,13-Mar-2018
22.3103,22.0872,22.3103,14-Mar-2018
22.2886,22.0657,22.2886,15-Mar-2018
21.8636,21.645,21.8636,16-Mar-2018
21.581,21.3652,21.581,19-Mar-2018
21.5698,21.3541,21.5698,20-Mar-2018
21.5869,21.371,21.5869,21-Mar-2018
21.484,21.2692,21.484,22-Mar-2018
21.4534,21.2389,21.4534,23-Mar-2018
21.6807,21.4639,21.6807,26-Mar-2018
21.9874,21.7675,21.9874,27-Mar-2018
21.9781,21.7583,21.9781,28-Mar-2018
22.3138,22.0907,22.3138,02-Apr-2018
22.3885,22.1646,22.3885,03-Apr-2018
