Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Nippon India Mutual Fund,,,
Nippon India Gilt Securities Fund-,,,
Nippon India Gilt Securities Fund - Direct Plan Growth Plan - Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
18.48,18.48,18.48,06-Apr-2015
18.3983,18.3983,18.3983,07-Apr-2015
18.3928,18.3928,18.3928,08-Apr-2015
18.4102,18.4102,18.4102,09-Apr-2015
18.3919,18.3919,18.3919,10-Apr-2015
18.3938,18.3938,18.3938,13-Apr-2015
18.4137,18.4137,18.4137,15-Apr-2015
18.4068,18.4068,18.4068,16-Apr-2015
18.4133,18.4133,18.4133,17-Apr-2015
18.4238,18.4238,18.4238,20-Apr-2015
18.4409,18.4409,18.4409,21-Apr-2015
18.4712,18.4712,18.4712,22-Apr-2015
18.4684,18.4684,18.4684,23-Apr-2015
18.4349,18.4349,18.4349,24-Apr-2015
18.446,18.446,18.446,27-Apr-2015
18.4627,18.4627,18.4627,28-Apr-2015
18.4205,18.4205,18.4205,29-Apr-2015
18.3806,18.3806,18.3806,30-Apr-2015
18.4148,18.4148,18.4148,05-May-2015
18.3544,18.3544,18.3544,06-May-2015
18.2798,18.2798,18.2798,07-May-2015
18.2025,18.2025,18.2025,08-May-2015
18.312,18.312,18.312,11-May-2015
18.2651,18.2651,18.2651,12-May-2015
18.2448,18.2448,18.2448,13-May-2015
18.2619,18.2619,18.2619,14-May-2015
18.2587,18.2587,18.2587,15-May-2015
18.2976,18.2976,18.2976,18-May-2015
18.38,18.38,18.38,19-May-2015
18.4032,18.4032,18.4032,20-May-2015
18.3995,18.3995,18.3995,21-May-2015
18.4185,18.4185,18.4185,22-May-2015
18.4184,18.4184,18.4184,25-May-2015
18.3938,18.3938,18.3938,26-May-2015
18.406,18.406,18.406,27-May-2015
18.4295,18.4295,18.4295,28-May-2015
18.4631,18.4631,18.4631,29-May-2015
18.456,18.456,18.456,01-Jun-2015
18.3318,18.3318,18.3318,02-Jun-2015
18.2941,18.2941,18.2941,03-Jun-2015
18.215,18.215,18.215,04-Jun-2015
18.2187,18.2187,18.2187,05-Jun-2015
