Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Canara Robeco Mutual Fund,,,
Canara Robeco Equity Hybrid Fund,,,
CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
68.44,68.44,68.44,11-Jul-2013
69.33,69.33,69.33,12-Jul-2013
69.6,69.6,69.6,15-Jul-2013
68.67,68.67,68.67,16-Jul-2013
68.45,68.45,68.45,17-Jul-2013
68.92,68.92,68.92,18-Jul-2013
68.93,68.93,68.93,19-Jul-2013
69.08,69.08,69.08,22-Jul-2013
69.05,69.05,69.05,23-Jul-2013
68.38,68.38,68.38,24-Jul-2013
68,68,68,25-Jul-2013
67.85,67.85,67.85,26-Jul-2013
67.54,67.54,67.54,29-Jul-2013
66.83,66.83,66.83,30-Jul-2013
66.85,66.85,66.85,31-Jul-2013
66.58,66.58,66.58,01-Aug-2013
66.2,66.2,66.2,02-Aug-2013
66.34,66.34,66.34,05-Aug-2013
65.29,65.29,65.29,06-Aug-2013
65.06,65.06,65.06,07-Aug-2013
65.49,65.49,65.49,08-Aug-2013
66.07,66.07,66.07,12-Aug-2013
66.82,66.82,66.82,13-Aug-2013
66.96,66.96,66.96,14-Aug-2013
65.57,65.57,65.57,16-Aug-2013
